REFERENCE FRAME,left_hand_1
TARGET FRAMES, , , ,left_elbow_1 , , ,  , , ,right_elbow_1 , , ,  , , ,left_hand_1 , , ,  , , ,right_hand_1 , , ,  , , ,left_knee_1 , , ,  , , ,right_knee_1 , , ,  , , ,left_foot_1 , , ,  , , ,right_foot_1 , , , 
 ,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,
 ,3.96717e-310,-7.92784e-308,-7.96732e-308,6.95301e-310,6.91839e-310,1.93102e-312,-nan,nan,-nan,6.95301e-310,4.00377e-317,6.95301e-310,7.92789e-308,-7.92789e-308,-1.17761e-319,4.01547e-317,4.01538e-317,4.01725e-317,7.92789e-308,7.96757e-308,0,1.97626e-323,2.07508e-322,6.91839e-310,-7.11144e-315,3.9672e-310,-3.50768e-314,6.91839e-310,6.95301e-310,6.95301e-310,-3.95775e-310,7.92784e-308,0,6.95301e-310,6.95301e-310,1.95906e-314,-3.96722e-310,7.92789e-308,7.96747e-308,0,6.95301e-310,0,-2.98929e-319,6.31719e-308,3.9672e-310,7.1854e-315,0.1,6.95301e-310,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-1.00982e-06,-6.16792e-07,4.49803e-15,4.49794e-15,-89.9988,-0.270835,-0.223529,-0.251847,0,-0,0,0,0,0,0,-0,0,0.223529,0.0446082,-0.251848,-2.47241,-49.2588,1.77109,-0.00524686,-0.0805014,0.47955,-15.1842,-3.09973,5.22941,0.132603,0.337147,-0.176044,0,-0,0,0.367648,0.369736,0.324224,0,-0,0,0.195241,0.80714,0.0254252,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,-7.43041e-08,4.89403e-07,4.49803e-15,4.49794e-15,-89.9988,-0.277014,-0.227438,-0.249354,0,-0,0,0,0,0,0,-0,0,0.227438,0.0384286,-0.249355,-0.312645,-50.4277,0.224319,0.00294938,-0.127879,0.480615,-11.0423,-2.39908,3.73374,0.142383,0.338525,-0.192356,0,-0,0,0.373184,0.334344,0.304717,0,-0,0,0.186113,0.815158,-0.0450193,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-1.12857e-07,-2.21693e-07,4.49803e-15,4.49794e-15,-89.9988,-0.281341,-0.224701,-0.252444,0,-0,0,0,0,0,0,-0,0,0.224702,0.0341026,-0.252443,-0.270388,-49.3598,0.282391,0.009939,-0.135997,0.482359,-8.03369,-1.82083,2.67687,0.146656,0.34063,-0.198539,0,-0,0,0.373554,0.326382,0.306946,0,-0,0,0.17767,0.817527,-0.0909232,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-7.32812e-09,-1.00934e-06,4.49803e-15,4.49794e-15,-89.9988,-0.277126,-0.224817,-0.251734,0,-0,0,0,0,0,0,-0,0,0.224817,0.0383168,-0.251733,-0.411936,-48.3327,0.0294514,0.00234355,-0.133595,0.487603,-5.85797,-1.36697,1.92989,0.147849,0.349134,-0.188183,0,-0,0,0.365901,0.328022,0.324655,0,-0,0,0.170607,0.822997,-0.108875,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,8.42459e-08,-1.00611e-07,4.49803e-15,4.49794e-15,-89.9988,-0.276263,-0.217976,-0.257549,0,-0,0,0,0,0,0,-0,0,0.217977,0.0391799,-0.257549,-19.4267,-46.5954,13.2248,-0.000316955,0.134788,0.428037,-4.2583,-1.01445,1.39067,0.139679,0.352471,-0.190028,0,-0,0,0.40486,0.484783,0.377598,0,-0,0,0.156063,0.824808,-0.131938,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,-5.01682e-07,-3.3576e-07,4.49803e-15,4.49794e-15,-89.9988,-0.270514,-0.217802,-0.256757,0,-0,0,0,0,0,0,-0,0,0.217802,0.0449291,-0.256757,-2.23245,-47.1881,1.53343,-0.00716188,-0.0610367,0.482206,-3.10164,-0.749756,1.00633,0.138523,0.35951,-0.178185,0,-0,0,0.356203,0.389942,0.340497,0,-0,0,0.150617,0.82939,-0.135493,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-2.584e-07,-3.23202e-07,4.49803e-15,4.49794e-15,-89.9988,-0.269542,-0.218668,-0.255846,0,-0,0,0,0,0,0,-0,0,0.218669,0.045901,-0.255846,-0.275199,-46.3917,0.188875,-0.00695365,-0.111264,0.485897,-2.26252,-0.552626,0.730517,0.138768,0.361952,-0.171562,0,-0,0,0.347831,0.351019,0.341018,0,-0,0,0.147625,0.830197,-0.140327,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-5.08314e-07,-7.85698e-07,4.49803e-15,4.49794e-15,-89.9988,-0.265992,-0.21901,-0.25488,0,-0,0,0,0,0,0,-0,0,0.219011,0.0494485,-0.254878,-0.0687757,-46.7237,0.0472214,-0.0102712,-0.107911,0.485064,-1.83122,-0.449646,0.589762,0.134663,0.36496,-0.164001,0,-0,0,0.346313,0.35558,0.340213,0,-0,0,0.141897,0.832278,-0.138595,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,4.92944e-07,1.23465e-07,4.49803e-15,4.49794e-15,-89.9988,-0.267436,-0.218267,-0.255788,0,-0,0,0,0,0,0,-0,0,0.218267,0.0480076,-0.255788,-0.00855084,-46.7031,0.00587669,-0.0130873,-0.105082,0.48431,-54.2003,3.80812,9.90921,0.157424,0.309941,-0.0601762,0,-0,0,0.343537,0.358762,0.34168,0,-0,0,0.291602,0.463178,0.572365,
