REFERENCE FRAME,left_hand_1
TARGET FRAMES, , , ,left_elbow_1 , , ,  , , ,right_elbow_1 , , ,  , , ,left_hand_1 , , ,  , , ,right_hand_1 , , ,  , , ,left_knee_1 , , ,  , , ,right_knee_1 , , ,  , , ,left_foot_1 , , ,  , , ,right_foot_1 , , , 
 ,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,9.61939e-07,-1.69918e-06,4.49802e-15,4.49794e-15,-89.999,-0.318495,-0.262587,0.214236,0,-0,0,0,0,0,0,-0,0,0.262587,-0.00305155,0.214236,0,-0,0,-0.0414903,0.298943,0.149308,0,-3.18055e-15,0,0.130879,0.29694,0.289983,0,-0,0,-0.0414929,0.762836,0.149312,0,-0,0,0.130878,0.760834,0.289985,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,1.33428e-06,-2.54946e-06,4.49802e-15,4.49794e-15,-89.999,-0.317812,-0.261013,0.216161,0,-0,0,0,0,0,0,-0,0,0.261013,-0.00236879,0.216161,0,-0,0,-0.0393437,0.300943,0.143773,0,-3.18055e-15,0,0.131935,0.299389,0.285624,0,-0,0,-0.0393464,0.764836,0.143777,0,-0,0,0.131933,0.763282,0.285627,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-5.11864e-07,1.32197e-07,4.49802e-15,4.49794e-15,-89.999,-0.317219,-0.267234,0.20843,0,-0,0,0,0,0,0,-0,0,0.267234,-0.00177684,0.20843,0,-0,0,-0.0434074,0.297133,0.153999,0,-3.18055e-15,0,0.132146,0.295961,0.290919,0,-0,0,-0.043406,0.761027,0.153998,0,-0,0,0.132147,0.759855,0.290919,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-3.21761e-07,-1.82336e-07,4.49802e-15,4.49794e-15,-89.999,-0.311006,-0.269258,0.20577,0,-0,0,0,0,0,0,-0,0,0.269258,0.00443704,0.20577,0,-0,0,-0.0518179,0.296242,0.153959,0,-3.18055e-15,0,0.125074,0.299157,0.289146,0,-0,0,-0.0518175,0.760136,0.153959,0,-0,0,0.125075,0.763052,0.289146,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,-3.80254e-07,4.53747e-07,4.49802e-15,4.49794e-15,-89.999,-0.312153,-0.270307,0.204412,0,-0,0,0,0,0,0,-0,0,0.270306,0.00328902,0.204412,0,-0,0,-0.0516839,0.294978,0.157565,0,-3.18055e-15,0,0.125904,0.29714,0.291864,0,-0,0,-0.0516836,0.758872,0.157564,0,-0,0,0.125905,0.761034,0.291862,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315446,7.12967e-06,-5.60753e-06,4.49802e-15,4.49794e-15,-89.999,-0.315679,-0.270004,0.204821,0,-0,0,0,0,0,0,-0,0,0.270003,-0.000228265,0.204819,0,-0,0,-0.0510829,0.294916,0.157927,0,-3.18055e-15,0,0.127569,0.297358,0.290807,0,-0,0,-0.0510835,0.75881,0.157928,0,-0,0,0.127568,0.761252,0.290807,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,-7.72383e-08,-4.09456e-07,4.49802e-15,4.49794e-15,-89.999,-0.315578,-0.270449,0.204255,0,-0,0,0,0,0,0,-0,0,0.270449,-0.00013578,0.204255,0,-0,0,-0.0461043,0.295499,0.157784,0,-3.18055e-15,0,0.131571,0.295409,0.291978,0,-0,0,-0.0461049,0.759392,0.157785,0,-0,0,0.131571,0.759302,0.291979,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,-9.20227e-08,-2.61503e-07,4.49802e-15,4.49794e-15,-89.999,-0.313818,-0.272319,0.20175,0,-0,0,0,0,0,0,-0,0,0.272319,0.00162511,0.20175,0,-0,0,-0.0451007,0.296595,0.15494,0,-3.18055e-15,0,0.133792,0.297663,0.287482,0,-0,0,-0.0451016,0.760488,0.154941,0,-0,0,0.133787,0.761554,0.287485,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,-6.75533e-07,1.32945e-06,4.49802e-15,4.49794e-15,-89.999,-0.308839,-0.276443,0.195957,0,-0,0,0,0,0,0,-0,0,0.276443,0.00660296,0.195957,0,-0,0,-0.0491192,0.296184,0.154875,0,-3.18055e-15,0,0.132454,0.300519,0.283591,0,-0,0,-0.0491189,0.760078,0.154874,0,-0,0,0.132454,0.764413,0.283591,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,8.40892e-08,2.01729e-07,4.49802e-15,4.49794e-15,-89.999,-0.310348,-0.275228,0.197707,0,-0,0,0,0,0,0,-0,0,0.275229,0.00509542,0.197704,0,-0,0,-0.0461915,0.297317,0.152496,0,-3.18055e-15,0,0.134598,0.30066,0.282368,0,-0,0,-0.0461923,0.761211,0.152499,0,-0,0,0.134599,0.764551,0.282375,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,2.68524e-08,-5.29105e-07,4.49802e-15,4.49794e-15,-89.999,-0.316993,-0.270541,0.204133,0,-0,0,0,0,0,0,-0,0,0.270541,-0.00154992,0.204133,0,-0,0,-0.0399163,0.297798,0.152822,0,-3.18055e-15,0,0.137787,0.296779,0.286916,0,-0,0,-0.0399175,0.761692,0.152823,0,-0,0,0.137786,0.760673,0.286917,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-3.26349e-07,1.60701e-07,4.49802e-15,4.49794e-15,-89.999,-0.314087,-0.272473,0.201549,0,-0,0,0,0,0,0,-0,0,0.272473,0.00135618,0.20155,0,-0,0,-0.0456372,0.295981,0.156453,0,-3.18055e-15,0,0.133348,0.296883,0.288871,0,-0,0,-0.0456376,0.759875,0.156453,0,-0,0,0.133347,0.760777,0.288871,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,-3.16503e-07,-5.59789e-08,4.49802e-15,4.49794e-15,-89.999,-0.312186,-0.27329,0.200419,0,-0,0,0,0,0,0,-0,0,0.27329,0.00325679,0.20042,0,-0,0,-0.0481394,0.295608,0.156715,0,-3.18055e-15,0,0.131385,0.297743,0.288391,0,-0,0,-0.0481396,0.759501,0.156714,0,-0,0,0.131376,0.761633,0.288391,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,1.29975e-07,5.14761e-07,4.49802e-15,4.49794e-15,-89.999,-0.309613,-0.272284,0.201723,0,-0,0,0,0,0,0,-0,0,0.272284,0.00582951,0.201722,0,-0,0,-0.048854,0.297587,0.150695,0,-3.18055e-15,0,0.130034,0.301407,0.283178,0,-0,0,-0.0488543,0.761476,0.150689,0,-0,0,0.130037,0.765296,0.283167,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,1.34735e-06,-1.62574e-06,4.49802e-15,4.49794e-15,-89.999,-0.313283,-0.269865,0.205022,0,-0,0,0,0,0,0,-0,0,0.269865,0.00216119,0.205021,0,-0,0,-0.0399288,0.300707,0.14398,0,-3.18055e-15,0,0.137288,0.302131,0.278625,0,-0,0,-0.0399327,0.764601,0.143984,0,-0,0,0.137285,0.766026,0.278627,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-4.6531e-07,6.40676e-07,4.49802e-15,4.49794e-15,-89.999,-0.310739,-0.274994,0.198047,0,-0,0,0,0,0,0,-0,0,0.274993,0.00470318,0.198047,0,-0,0,-0.0429631,0.298923,0.148476,0,-3.18055e-15,0,0.137644,0.30201,0.278595,0,-0,0,-0.0429655,0.762816,0.14847,0,-0,0,0.137641,0.765903,0.278594,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315447,-1.73505e-07,-1.01376e-07,4.49802e-15,4.49794e-15,-89.999,-0.309889,-0.276608,0.195766,0,-0,0,0,0,0,0,-0,0,0.276608,0.00555351,0.195766,0,-0,0,-0.0415586,0.299667,0.146645,0,-3.18055e-15,0,0.140158,0.303315,0.275257,0,-0,0,-0.0415586,0.763561,0.146645,0,-0,0,0.140158,0.767208,0.275257,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-4.2257e-07,2.6503e-07,4.49802e-15,4.49794e-15,-89.999,-0.30982,-0.272187,0.201866,0,-0,0,0,0,0,0,-0,0,0.272188,0.00562168,0.201864,0,-0,0,-0.0422826,0.301047,0.142106,0,-3.18055e-15,0,0.136521,0.304737,0.274716,0,-0,0,-0.0422821,0.76494,0.142107,0,-0,0,0.136522,0.76863,0.274717,
 ,3.73955e-15,-1.41342e-17,89.9988,0.315448,-2.78844e-06,2.93357e-06,4.49802e-15,4.49794e-15,-89.999,-0.31163,-0.27512,0.197893,0,-0,0,0,0,0,0,-0,0,0.27512,0.00381346,0.197894,0,-0,0,-0.0331079,0.303415,0.136917,0,-3.18055e-15,0,0.147585,0.305921,0.266899,0,-0,0,-0.0331085,0.767309,0.136916,0,-0,0,0.147585,0.769816,0.266898,
