TARGET FRAMES, , , ,left_elbow_1 , , ,  , , ,right_elbow_1 , , ,  , , ,left_hand_1 , , ,  , , ,right_hand_1 , , ,  , , ,left_knee_1 , , ,  , , ,right_knee_1 , , ,  , , ,left_foot_1 , , ,  , , ,right_foot_1 , , , 
 ,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,
 ,1.62815e-311,-7.96571e-308,-7.96716e-308,6.95287e-310,6.95145e-310,1.93102e-312,-nan,nan,-nan,6.95287e-310,1.20662e-316,6.95287e-310,7.96577e-308,-7.96577e-308,-1.17761e-319,1.20779e-316,1.20778e-316,1.20796e-316,7.96577e-308,7.9674e-308,0,1.97626e-323,2.07508e-322,6.95145e-310,-7.11144e-315,1.62841e-311,-3.50768e-314,6.95145e-310,6.95287e-310,6.95287e-310,-1.45777e-311,7.96577e-308,0,6.95287e-310,6.95287e-310,1.95906e-314,-1.62865e-311,7.96577e-308,7.96723e-308,0,6.95287e-310,0,-2.98929e-319,5.49249e-308,1.62841e-311,7.16034e-315,0.1,6.95287e-310,
 ,1.62815e-311,-7.96571e-308,-7.96716e-308,6.95287e-310,6.95145e-310,1.93102e-312,-nan,nan,-nan,6.95287e-310,1.20662e-316,6.95287e-310,7.96577e-308,-7.96577e-308,-1.17761e-319,1.20779e-316,1.20778e-316,1.20796e-316,7.96577e-308,7.9674e-308,0,1.97626e-323,2.07508e-322,6.95145e-310,-7.11144e-315,1.62841e-311,-3.50768e-314,6.95145e-310,6.95287e-310,6.95287e-310,-1.45777e-311,7.96577e-308,0,6.95287e-310,6.95287e-310,1.95906e-314,-1.62865e-311,7.96577e-308,7.96723e-308,0,6.95287e-310,0,-2.98929e-319,5.49249e-308,1.62841e-311,7.16034e-315,0.1,6.95287e-310,
 ,1.62815e-311,-7.96571e-308,-7.96716e-308,6.95287e-310,6.95145e-310,1.93102e-312,-nan,nan,-nan,6.95287e-310,1.20662e-316,6.95287e-310,7.96577e-308,-7.96577e-308,-1.17761e-319,1.20779e-316,1.20778e-316,1.20796e-316,7.96577e-308,7.9674e-308,0,1.97626e-323,2.07508e-322,6.95145e-310,-7.11144e-315,1.62841e-311,-3.50768e-314,6.95145e-310,6.95287e-310,6.95287e-310,-1.45777e-311,7.96577e-308,0,6.95287e-310,6.95287e-310,1.95906e-314,-1.62865e-311,7.96577e-308,7.96723e-308,0,6.95287e-310,0,-2.98929e-319,5.49249e-308,1.62841e-311,7.16034e-315,0.1,6.95287e-310,
 ,-52.4382,-28.9395,103.047,0.0941729,-0.183146,-0.159288,-56.8399,33.0848,-101.694,-0.125969,-0.201202,-0.190329,7.3219,-3.34721,3.12303,-0.212382,0.174353,0.157439,7.3219,-3.34721,3.12303,0.220635,0.168902,0.173596,8.04112,3.63085,7.9141,-0.133037,0.197819,0.497421,11.4286,-15.3161,-5.76343,0.111562,0.170415,0.523137,6.94922,-2.9624,3.01842,-0.134847,0.651474,0.476623,6.95103,-2.96427,3.01893,0.12856,0.661027,0.450761,
 ,-52.6953,-28.1486,103.036,0.0990375,-0.182488,-0.15712,-58.0396,32.6321,-101.909,-0.132175,-0.202152,-0.187199,7.89956,-3.26021,3.42006,-0.211018,0.169042,0.156167,7.32549,-3.34666,3.12488,0.220644,0.168894,0.173597,8.34953,2.77767,7.92033,-0.133536,0.198789,0.493897,11.8945,-16.0634,-5.47987,0.109022,0.170183,0.524448,7.3273,-3.34638,3.12581,-0.131963,0.651863,0.474679,7.32914,-3.3461,3.12675,0.131711,0.661351,0.449962,
 ,-52.0064,-27.4668,102.206,0.0934692,-0.182877,-0.159232,-60.1555,33.5296,-104.059,-0.139953,-0.201062,-0.18596,7.38611,-2.73463,3.46526,-0.212404,0.176746,0.155775,7.38611,-2.73463,3.46526,0.215617,0.155379,0.174209,8.98116,2.69716,8.58442,-0.135849,0.195649,0.492386,10.4205,-16.0549,-4.32037,0.106327,0.184777,0.507924,7.38611,-2.73463,3.46526,-0.125033,0.65415,0.468223,7.38611,-2.73463,3.46526,0.136326,0.662843,0.446705,
 ,-52.8085,-27.7386,101.688,0.089671,-0.186339,-0.161306,-60.4867,32.3896,-104.009,-0.136881,-0.200193,-0.179846,6.9325,-2.56853,3.04886,-0.216383,0.177496,0.160679,6.9325,-2.56853,3.04886,0.211188,0.15509,0.175381,8.82606,2.77191,8.23813,-0.134838,0.19066,0.487331,10.4087,-16.0503,-4.32338,0.106291,0.184943,0.507914,6.9325,-2.56853,3.04886,-0.122381,0.651883,0.459741,7.38041,-2.73252,3.46003,0.136264,0.662949,0.446792,
 ,-57.7123,-33.5029,109.927,0.145622,-0.177352,-0.182088,-65.9404,30.3671,-109.073,-0.17466,-0.192717,-0.166297,-2.52537,-1.14227,2.34015,-0.206289,0.180019,0.112204,-0.142754,-1.13743,2.36842,0.196833,0.148988,0.140842,1.69147,4.79535,6.09867,-0.127838,0.18848,0.459766,2.56549,-11.6141,-4.37346,0.118031,0.179061,0.465011,-0.157107,-1.13745,2.36825,-0.13412,0.646089,0.430328,-0.175012,-1.13749,2.36804,0.127812,0.650725,0.414173,
 ,-59.5288,-36.4123,113.502,0.181388,-0.172761,-0.188224,-64.8667,31.7594,-113.67,-0.216523,-0.178684,-0.183153,-6.79837,-0.229059,1.67914,-0.207393,0.167581,0.0871885,-6.79837,-0.229059,1.67914,0.211446,0.141746,0.0635119,-4.76183,5.56301,5.64705,-0.128398,0.184346,0.44937,-1.80167,-9.84197,-4.67068,0.122961,0.159729,0.46032,-6.79837,-0.229059,1.67914,-0.130358,0.643994,0.417615,-6.79837,-0.229059,1.67914,0.131024,0.646208,0.387074,
 ,-60.4853,-36.6218,112.641,0.194276,-0.178318,-0.186144,-65.5451,32.3484,-115.413,-0.201657,-0.175499,-0.180332,-8.04313,-0.295301,1.54955,-0.215855,0.153637,0.0832551,-8.04313,-0.295301,1.54955,0.195106,0.160102,0.0821919,-5.96114,6.06689,5.62108,-0.128787,0.180177,0.445411,-1.81163,-9.83814,-4.66546,0.123004,0.159499,0.460249,-8.04313,-0.295301,1.54955,-0.133768,0.640171,0.412071,-6.8263,-0.230515,1.67621,0.13113,0.646068,0.38682,
 ,-60.4853,-36.6218,112.641,0.194276,-0.178318,-0.186144,-65.5451,32.3484,-115.413,-0.201657,-0.175499,-0.180332,-8.04313,-0.295301,1.54955,-0.215855,0.153637,0.0832551,-8.04313,-0.295301,1.54955,0.195106,0.160102,0.0821919,-5.96114,6.06689,5.62108,-0.128787,0.180177,0.445411,-1.81163,-9.83814,-4.66546,0.123004,0.159499,0.460249,-8.04313,-0.295301,1.54955,-0.133768,0.640171,0.412071,-6.8263,-0.230515,1.67621,0.13113,0.646068,0.38682,
 ,-60.4853,-36.6218,112.641,0.194276,-0.178318,-0.186144,-65.5451,32.3484,-115.413,-0.201657,-0.175499,-0.180332,-8.04313,-0.295301,1.54955,-0.215855,0.153637,0.0832551,-8.04313,-0.295301,1.54955,0.195106,0.160102,0.0821919,-5.96114,6.06689,5.62108,-0.128787,0.180177,0.445411,-1.81163,-9.83814,-4.66546,0.123004,0.159499,0.460249,-8.04313,-0.295301,1.54955,-0.133768,0.640171,0.412071,-6.8263,-0.230515,1.67621,0.13113,0.646068,0.38682,
 ,-60.4853,-36.6218,112.641,0.194276,-0.178318,-0.186144,-65.5451,32.3484,-115.413,-0.201657,-0.175499,-0.180332,-8.04313,-0.295301,1.54955,-0.215855,0.153637,0.0832551,-8.04313,-0.295301,1.54955,0.195106,0.160102,0.0821919,-5.96114,6.06689,5.62108,-0.128787,0.180177,0.445411,-1.81163,-9.83814,-4.66546,0.123004,0.159499,0.460249,-8.04313,-0.295301,1.54955,-0.133768,0.640171,0.412071,-6.8263,-0.230515,1.67621,0.13113,0.646068,0.38682,
