REFERENCE FRAME,torso_1
TARGET FRAMES, , , ,left_elbow_1 , , ,  , , ,right_elbow_1 , , ,  , , ,left_hand_1 , , ,  , , ,right_hand_1 , , ,  , , ,left_knee_1 , , ,  , , ,right_knee_1 , , ,  , , ,left_foot_1 , , ,  , , ,right_foot_1 , , , 
 ,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,
 ,-10.4976,-34.2585,87.9929,-0.0940796,-0.143939,-0.181347,-10.4976,-34.2585,87.9929,0.0729434,-0.158525,-0.181549,-10.4976,-34.2585,87.9929,-0.24406,0.359482,0.0108677,-10.4976,-34.2585,87.9929,0.242498,0.397002,0.0442457,-10.4976,-34.2585,87.9929,-0.175848,0.572736,0.333438,-10.4976,-34.2585,87.9929,0.200722,0.661029,0.0859979,-10.4976,-34.2585,87.9929,-0.0360497,1.04338,-0.268038,-10.4976,-34.2585,87.9929,0.0330503,1.11936,0.029258,
 ,-10.3195,-34.786,83.4472,-0.0919763,-0.143423,-0.190745,-10.3195,-34.786,83.4472,0.0589158,-0.191268,-0.134815,-10.3195,-34.786,83.4472,-0.287662,0.360109,-0.00431705,-10.3195,-34.786,83.4472,0.2251,0.367331,0.128285,-10.3195,-34.786,83.4472,-0.120773,0.481016,0.472318,-10.3195,-34.786,83.4472,0.206666,0.659475,0.0857537,-10.3195,-34.786,83.4472,-0.0517667,1.01583,-0.217243,-10.3195,-34.786,83.4472,0.0231901,1.11978,-0.0195756,
 ,-8.08577,-35.5578,78.6947,-0.103572,-0.145446,-0.197896,-8.08577,-35.5578,78.6947,0.06095,-0.194027,-0.155938,-8.08577,-35.5578,78.6947,-0.317286,0.355545,-0.0178282,-8.08577,-35.5578,78.6947,0.219025,0.362012,0.176378,-8.08577,-35.5578,78.6947,-0.123259,0.528081,0.400003,-8.08577,-35.5578,78.6947,0.241338,0.640423,0.115919,-8.08577,-35.5578,78.6947,-0.0893049,1.04404,-0.0656249,-8.08577,-35.5578,78.6947,-0.0150069,1.10775,-0.0820901,
 ,-5.03486,-35.6187,77.1189,-0.109218,-0.147321,-0.195961,-5.03486,-35.6187,77.1189,0.0569979,-0.191376,-0.174519,-5.03486,-35.6187,77.1189,-0.323991,0.353357,-0.0318996,-5.03486,-35.6187,77.1189,0.219524,0.361384,0.180947,-5.03486,-35.6187,77.1189,-0.11194,0.635146,0.20319,-5.03486,-35.6187,77.1189,0.215187,0.647324,0.116175,-5.03486,-35.6187,77.1189,-0.117407,1.0808,0.108113,-5.03486,-35.6187,77.1189,-0.0138032,1.10743,-0.106258,
 ,-3.19831,-35.4334,77.3619,-0.112804,-0.149406,-0.201608,-3.19831,-35.4334,77.3619,0.0612263,-0.185742,-0.18475,-3.19831,-35.4334,77.3619,-0.322806,0.358905,-0.0402965,-3.19831,-35.4334,77.3619,0.225179,0.364575,0.169153,-3.19831,-35.4334,77.3619,-0.110989,0.66196,0.0858532,-3.19831,-35.4334,77.3619,0.283612,0.624536,0.0686361,-3.19831,-35.4334,77.3619,-0.114286,1.08326,0.188757,-3.19831,-35.4334,77.3619,-0.0554961,1.09046,-0.147181,
 ,-5.41338,-34.8526,77.8768,-0.102617,-0.140629,-0.199649,-5.41338,-34.8526,77.8768,0.0906141,-0.167712,-0.178911,-5.41338,-34.8526,77.8768,-0.298979,0.373442,-0.0243703,-5.41338,-34.8526,77.8768,0.254614,0.384756,0.104508,-5.41338,-34.8526,77.8768,-0.105456,0.667408,-0.0873363,-5.41338,-34.8526,77.8768,0.203986,0.638203,0.131014,-5.41338,-34.8526,77.8768,-0.0855932,1.08434,0.23928,-5.41338,-34.8526,77.8768,-0.0291701,1.0815,-0.213351,
 ,-5.08139,-34.5615,79.0934,-0.0858003,-0.141726,-0.197128,-5.08139,-34.5615,79.0934,0.0885267,-0.165706,-0.182867,-5.08139,-34.5615,79.0934,-0.284615,0.369323,-0.0180946,-5.08139,-34.5615,79.0934,0.264636,0.385125,0.0676221,-5.08139,-34.5615,79.0934,-0.0959021,0.673899,-0.0781336,-5.08139,-34.5615,79.0934,0.208606,0.630294,0.149148,-5.08139,-34.5615,79.0934,-0.0874549,1.09317,0.221045,-5.08139,-34.5615,79.0934,-0.029659,1.06879,-0.251903,
 ,-8.45372,-34.7616,81.864,-0.0817137,-0.143898,-0.189529,-8.45372,-34.7616,81.864,0.0935195,-0.155728,-0.189752,-8.45372,-34.7616,81.864,-0.262668,0.3825,0.0137715,-8.45372,-34.7616,81.864,0.270518,0.389454,0.0216817,-8.45372,-34.7616,81.864,-0.141754,0.675007,0.0124962,-8.45372,-34.7616,81.864,0.251821,0.591289,0.231346,-8.45372,-34.7616,81.864,-0.0640964,1.11106,0.136347,-8.45372,-34.7616,81.864,-0.0290757,1.04241,-0.290583,
 ,-11.9502,-35.4444,81.3609,-0.0709231,-0.147171,-0.185481,-11.9502,-35.4444,81.3609,0.0837918,-0.15212,-0.194972,-11.9502,-35.4444,81.3609,-0.26109,0.36877,0.057919,-11.9502,-35.4444,81.3609,0.262453,0.38781,-0.022803,-11.9502,-35.4444,81.3609,-0.185276,0.665475,0.0607832,-11.9502,-35.4444,81.3609,0.184627,0.559773,0.352193,-11.9502,-35.4444,81.3609,-0.047519,1.11697,0.0677788,-11.9502,-35.4444,81.3609,0.0227432,1.03024,-0.301302,
 ,-12.7885,-35.4482,81.4371,-0.0767203,-0.146008,-0.181848,-12.7885,-35.4482,81.4371,0.0920935,-0.147314,-0.196744,-12.7885,-35.4482,81.4371,-0.25612,0.373734,0.0723408,-12.7885,-35.4482,81.4371,0.262602,0.393533,-0.0285197,-12.7885,-35.4482,81.4371,-0.190156,0.665511,0.0571668,-12.7885,-35.4482,81.4371,0.183879,0.559767,0.353051,-12.7885,-35.4482,81.4371,-0.0455951,1.11909,0.0481704,-12.7885,-35.4482,81.4371,0.0233693,1.03049,-0.300993,
